timestamp,bot_type,seed,deck,stake,outcome,duration_seconds,final_ante,peak_ante,final_round,hands_played,discards_used,blinds_skipped,final_dollars,jokers_bought,rerolls_used,hands_by_type,llm_calls,tokens_used,estimated_cost_usd,notes
2026-06-15 14:48:44,meta_bot,SEED046,RED,WHITE,lost,127.0,3,3,5,17,20,4,-14,3,0,"{""two_pair"": 3, ""pair"": 5, ""three_of_a_kind"": 1, ""flush"": 6, ""straight"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 14:50:53,meta_bot,SEED047,RED,WHITE,lost,55.9,2,2,4,5,8,2,15,1,0,"{""flush"": 4, ""two_pair"": 1}",0,0,0.0,
2026-06-15 14:51:51,meta_bot,SEED048,RED,WHITE,lost,68.7,2,2,4,9,10,2,14,1,0,"{""flush"": 3, ""high_card"": 1, ""pair"": 3, ""straight"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 14:53:01,meta_bot,SEED049,RED,WHITE,lost,76.5,2,2,4,10,10,2,20,1,0,"{""flush"": 7, ""pair"": 2, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 14:54:20,meta_bot,SEED050,RED,WHITE,lost,96.8,3,3,5,11,9,4,21,2,0,"{""flush"": 6, ""full_house"": 1, ""straight"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 14:55:59,meta_bot,SEED051,RED,WHITE,lost,66.6,1,1,3,10,8,0,7,1,0,"{""straight"": 1, ""flush"": 4, ""two_pair"": 3, ""pair"": 1, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 14:57:07,meta_bot,SEED052,RED,WHITE,error,189.2,3,3,4,6,10,4,32,1,0,"{""flush"": 5, ""two_pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 15:00:18,meta_bot,SEED053,RED,WHITE,error,181.8,2,2,3,7,7,2,17,1,0,"{""flush"": 5, ""two_pair"": 1, ""straight"": 1}",0,0,0.0,Error: timed out
2026-06-15 15:03:22,meta_bot,SEED054,RED,WHITE,error,182.6,2,2,3,7,8,2,17,1,0,"{""two_pair"": 1, ""straight"": 1, ""flush"": 5}",0,0,0.0,Error: timed out
2026-06-15 15:06:27,meta_bot,SEED055,RED,WHITE,lost,89.7,2,2,4,10,14,2,11,2,0,"{""flush"": 7, ""two_pair"": 2, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 15:07:58,meta_bot,SEED056,RED,WHITE,lost,74.0,2,2,4,8,9,2,12,2,0,"{""flush"": 5, ""two_pair"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 15:09:14,meta_bot,SEED057,RED,WHITE,lost,70.8,2,2,4,8,11,2,15,1,0,"{""flush"": 5, ""two_pair"": 1, ""straight"": 1, ""full_house"": 1}",0,0,0.0,
2026-06-15 15:10:27,meta_bot,SEED058,RED,WHITE,error,212.4,3,3,4,12,11,2,32,1,0,"{""straight"": 3, ""flush"": 7, ""pair"": 1, ""two_pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 15:14:02,meta_bot,SEED059,RED,WHITE,lost,61.8,1,1,3,8,9,0,2,2,0,"{""flush"": 5, ""pair"": 2, ""two_pair"": 1}",0,0,0.0,
2026-06-15 15:15:06,meta_bot,SEED060,RED,WHITE,lost,89.0,2,2,4,12,11,2,15,1,0,"{""flush"": 8, ""pair"": 3, ""straight"": 1}",0,0,0.0,
2026-06-15 15:16:37,meta_bot,SEED061,RED,WHITE,lost,63.3,1,1,3,8,11,0,8,1,0,"{""flush"": 5, ""straight"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 15:17:42,meta_bot,SEED062,RED,WHITE,error,168.5,2,2,3,4,6,2,18,1,0,"{""flush"": 4}",0,0,0.0,Error: timed out
2026-06-15 15:20:32,meta_bot,SEED063,RED,WHITE,lost,76.3,2,2,4,10,8,2,25,1,0,"{""flush"": 6, ""straight"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 15:21:51,meta_bot,SEED064,RED,WHITE,lost,83.2,2,2,4,11,14,2,15,1,0,"{""flush"": 7, ""straight"": 1, ""pair"": 1, ""three_of_a_kind"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 15:23:16,meta_bot,SEED065,RED,WHITE,lost,104.7,2,2,4,19,2,2,8,2,0,"{""high_card"": 3, ""straight"": 1, ""two_pair"": 6, ""pair"": 4, ""three_of_a_kind"": 3, ""full_house"": 1, ""flush"": 1}",0,0,0.0,
2026-06-15 15:25:03,meta_bot,SEED066,RED,WHITE,lost,82.1,2,2,4,11,12,2,13,2,0,"{""flush"": 6, ""pair"": 4, ""straight"": 1}",0,0,0.0,
2026-06-15 15:26:27,meta_bot,SEED067,RED,WHITE,lost,56.0,1,1,3,7,9,0,11,1,0,"{""flush"": 5, ""two_pair"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 15:27:25,meta_bot,SEED068,RED,WHITE,lost,102.6,3,3,5,13,9,4,28,2,0,"{""flush"": 8, ""straight"": 4, ""full_house"": 1}",0,0,0.0,
2026-06-15 15:29:09,meta_bot,SEED069,RED,WHITE,error,181.1,2,2,3,6,11,2,17,1,0,"{""flush"": 4, ""two_pair"": 2}",0,0,0.0,Error: timed out
2026-06-15 15:32:12,meta_bot,SEED070,RED,WHITE,lost,78.4,2,2,4,10,10,2,38,1,0,"{""flush"": 8, ""straight"": 1, ""full_house"": 1}",0,0,0.0,
2026-06-15 15:33:33,meta_bot,SEED071,RED,WHITE,lost,76.9,2,2,4,9,8,2,20,1,0,"{""straight"": 4, ""flush"": 4, ""pair"": 1}",0,0,0.0,
2026-06-15 15:34:52,meta_bot,SEED072,RED,WHITE,lost,88.4,2,2,4,10,11,2,24,1,0,"{""flush"": 3, ""two_pair"": 3, ""straight"": 1, ""pair"": 3}",0,0,0.0,
2026-06-15 15:36:22,meta_bot,SEED073,RED,WHITE,lost,83.8,2,2,4,11,12,2,15,1,0,"{""straight"": 2, ""flush"": 7, ""full_house"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 15:37:48,meta_bot,SEED074,RED,WHITE,lost,81.2,2,2,4,10,12,2,21,1,0,"{""flush"": 7, ""three_of_a_kind"": 1, ""straight"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 15:39:11,meta_bot,SEED075,RED,WHITE,error,180.5,2,2,3,6,8,2,17,1,0,"{""flush"": 4, ""pair"": 1, ""straight"": 1}",0,0,0.0,Error: timed out
2026-06-15 15:42:14,meta_bot,SEED076,RED,WHITE,error,173.6,2,2,3,5,7,2,15,1,0,"{""flush"": 3, ""straight"": 1, ""two_pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 15:45:09,meta_bot,SEED077,RED,WHITE,lost,98.0,3,3,5,12,11,4,26,1,0,"{""flush"": 7, ""three_of_a_kind"": 1, ""two_pair"": 1, ""straight"": 1, ""pair"": 2}",0,0,0.0,
2026-06-15 15:46:49,meta_bot,SEED078,RED,WHITE,lost,84.3,3,3,5,10,9,4,50,1,0,"{""flush"": 6, ""straight"": 2, ""pair"": 2}",0,0,0.0,
2026-06-15 15:48:16,meta_bot,SEED079,RED,WHITE,lost,85.8,2,2,4,12,11,2,16,1,0,"{""flush"": 7, ""pair"": 1, ""two_pair"": 1, ""straight"": 2, ""full_house"": 1}",0,0,0.0,
2026-06-15 15:49:44,meta_bot,SEED080,RED,WHITE,lost,78.1,2,2,4,10,11,2,14,1,0,"{""flush"": 7, ""two_pair"": 1, ""pair"": 2}",0,0,0.0,
2026-06-15 15:51:04,meta_bot,SEED081,RED,WHITE,lost,63.1,2,2,4,7,9,2,16,1,0,"{""flush"": 4, ""straight"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 15:52:09,meta_bot,SEED082,RED,WHITE,lost,82.0,2,2,4,10,8,2,14,1,0,"{""flush"": 6, ""straight"": 2, ""two_pair"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 15:53:33,meta_bot,SEED083,RED,WHITE,lost,37.8,1,1,2,5,5,0,4,1,0,"{""flush"": 2, ""pair"": 1, ""two_pair"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 15:54:13,meta_bot,SEED084,RED,WHITE,lost,56.5,1,1,3,7,9,0,11,1,0,"{""flush"": 5, ""pair"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 15:55:11,meta_bot,SEED085,RED,WHITE,error,185.1,2,2,3,8,7,2,13,1,0,"{""flush"": 5, ""two_pair"": 1, ""straight"": 2}",0,0,0.0,Error: timed out
2026-06-15 15:58:18,meta_bot,SEED086,RED,WHITE,error,163.8,2,2,3,4,1,2,18,1,0,"{""flush"": 4}",0,0,0.0,Error: timed out
2026-06-15 16:01:04,meta_bot,SEED087,RED,WHITE,lost,72.8,2,2,4,9,6,2,17,1,0,"{""flush"": 7, ""straight"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 16:02:19,meta_bot,SEED088,RED,WHITE,error,204.6,3,3,4,9,12,4,23,1,0,"{""flush"": 6, ""pair"": 2, ""straight"": 1}",0,0,0.0,Error: timed out
2026-06-15 16:05:45,meta_bot,SEED089,RED,WHITE,error,187.6,3,3,4,5,9,4,27,2,0,"{""flush"": 5}",0,0,0.0,Error: timed out
2026-06-15 16:08:55,meta_bot,SEED090,RED,WHITE,lost,81.7,2,2,4,10,13,2,30,1,0,"{""flush"": 5, ""straight"": 4, ""pair"": 1}",0,0,0.0,
2026-06-15 16:10:19,meta_bot,SEED091,RED,WHITE,lost,38.3,1,1,2,5,6,0,6,1,0,"{""flush"": 2, ""pair"": 3}",0,0,0.0,
2026-06-15 16:10:59,meta_bot,SEED092,RED,WHITE,lost,116.7,3,3,5,14,15,4,27,2,0,"{""flush"": 12, ""two_pair"": 2}",0,0,0.0,
2026-06-15 16:12:58,meta_bot,SEED093,RED,WHITE,lost,128.9,4,4,6,16,15,6,46,3,0,"{""flush"": 8, ""pair"": 2, ""two_pair"": 2, ""straight"": 4}",0,0,0.0,
2026-06-15 16:15:09,meta_bot,SEED094,RED,WHITE,lost,78.5,3,3,5,9,6,4,24,2,0,"{""flush"": 4, ""straight"": 1, ""pair"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 16:16:29,meta_bot,SEED095,RED,WHITE,lost,69.8,2,2,4,8,6,2,13,2,0,"{""flush"": 5, ""straight"": 2, ""full_house"": 1}",0,0,0.0,
2026-06-15 16:17:41,meta_bot,SEED096,RED,WHITE,lost,71.3,1,1,3,10,12,0,10,1,0,"{""straight"": 2, ""flush"": 3, ""two_pair"": 4, ""pair"": 1}",0,0,0.0,
2026-06-15 16:18:54,meta_bot,SEED097,RED,WHITE,error,187.6,3,3,4,6,6,4,21,2,0,"{""flush"": 6}",0,0,0.0,Error: timed out
2026-06-15 16:22:04,meta_bot,SEED098,RED,WHITE,error,170.6,2,2,3,4,9,2,20,1,0,"{""flush"": 4}",0,0,0.0,Error: timed out
2026-06-15 16:24:56,meta_bot,SEED099,RED,WHITE,lost,79.2,2,2,4,10,10,2,16,1,0,"{""flush"": 7, ""straight"": 3}",0,0,0.0,
2026-06-15 16:26:18,meta_bot,SEED100,RED,WHITE,error,172.6,2,2,3,5,5,2,14,1,0,"{""flush"": 4, ""straight"": 1}",0,0,0.0,Error: timed out
2026-06-26 19:21:32,rl_bot,SEED001,RED,WHITE,lost,75.9,2,2,4,11,15,0,20,1,0,"{""rl_play"": 11}",0,0,0.0,
2026-06-26 19:22:50,rl_bot,SEED002,RED,WHITE,lost,76.9,2,2,4,11,11,0,19,1,0,"{""rl_play"": 11}",0,0,0.0,
2026-06-26 19:24:09,rl_bot,SEED003,RED,WHITE,lost,37.6,1,1,2,5,8,0,4,1,0,"{""rl_play"": 5}",0,0,0.0,
2026-06-26 19:24:48,rl_bot,SEED004,RED,WHITE,lost,52.5,1,1,3,7,10,0,6,2,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 19:25:43,rl_bot,SEED005,RED,WHITE,error,187.5,3,3,4,5,15,2,19,3,0,"{""rl_play"": 5}",0,0,0.0,Error: timed out
2026-06-26 19:28:52,rl_bot,SEED006,RED,WHITE,lost,37.2,1,1,2,6,6,0,9,0,0,"{""rl_play"": 6}",0,0,0.0,
2026-06-26 19:29:32,rl_bot,SEED007,RED,WHITE,lost,55.9,1,1,3,8,9,0,8,1,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 19:30:30,rl_bot,SEED008,RED,WHITE,lost,34.6,1,1,2,5,5,0,5,1,0,"{""rl_play"": 5}",0,0,0.0,
2026-06-26 19:31:06,rl_bot,SEED009,RED,WHITE,error,234.9,3,3,5,14,16,3,19,5,0,"{""rl_play"": 14}",0,0,0.0,Error: timed out
2026-06-26 19:35:03,rl_bot,SEED010,RED,WHITE,lost,68.5,2,2,4,9,9,2,13,2,0,"{""rl_play"": 9}",0,0,0.0,
2026-06-26 19:36:14,rl_bot,SEED011,RED,WHITE,lost,121.5,3,3,6,17,14,3,39,3,0,"{""rl_play"": 17}",0,0,0.0,
2026-06-26 19:38:17,rl_bot,SEED012,RED,WHITE,lost,40.8,1,1,2,6,8,0,9,0,0,"{""rl_play"": 6}",0,0,0.0,
2026-06-26 19:39:00,rl_bot,SEED013,RED,WHITE,lost,54.4,1,1,3,7,12,0,15,1,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 19:39:56,rl_bot,SEED014,RED,WHITE,lost,73.4,2,2,4,8,16,2,7,3,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 19:41:12,rl_bot,SEED015,RED,WHITE,lost,89.9,2,2,5,11,17,1,9,4,0,"{""rl_play"": 11}",0,0,0.0,
2026-06-26 19:42:44,rl_bot,SEED016,RED,WHITE,lost,66.3,2,2,4,8,12,2,11,2,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 19:43:52,rl_bot,SEED017,RED,WHITE,lost,89.9,2,2,5,10,16,1,13,4,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 19:45:24,rl_bot,SEED018,RED,WHITE,error,181.1,2,2,3,5,10,2,7,3,0,"{""rl_play"": 5}",0,0,0.0,Error: timed out
2026-06-26 19:48:27,rl_bot,SEED019,RED,WHITE,lost,122.5,3,3,6,15,17,3,26,4,0,"{""rl_play"": 15}",0,0,0.0,
2026-06-26 19:50:32,rl_bot,SEED020,RED,WHITE,lost,76.6,2,2,4,10,16,0,16,1,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 19:51:50,rl_bot,SEED021,RED,WHITE,lost,70.8,2,2,4,8,8,2,13,2,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 19:53:03,rl_bot,SEED022,RED,WHITE,error,201.7,3,3,4,9,14,4,10,3,0,"{""rl_play"": 9}",0,0,0.0,Error: timed out
2026-06-26 19:56:27,rl_bot,SEED023,RED,WHITE,lost,119.1,3,3,6,13,16,3,44,4,0,"{""rl_play"": 13}",0,0,0.0,
2026-06-26 19:58:28,rl_bot,SEED024,RED,WHITE,lost,33.3,1,1,2,5,8,0,10,0,0,"{""rl_play"": 5}",0,0,0.0,
2026-06-26 19:59:03,rl_bot,SEED025,RED,WHITE,error,184.4,2,2,3,8,10,2,13,2,0,"{""rl_play"": 8}",0,0,0.0,Error: timed out
2026-06-26 20:02:10,rl_bot,SEED026,RED,WHITE,lost,129.0,5,5,7,12,20,8,62,4,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 20:04:21,rl_bot,SEED027,RED,WHITE,error,188.9,3,3,4,7,11,2,21,2,0,"{""rl_play"": 7}",0,0,0.0,Error: timed out
2026-06-26 20:07:32,rl_bot,SEED028,RED,WHITE,lost,22.7,1,1,1,4,4,0,4,0,0,"{""rl_play"": 4}",0,0,0.0,
2026-06-26 20:07:56,rl_bot,SEED029,RED,WHITE,lost,54.8,1,1,3,8,11,0,14,0,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 20:08:53,rl_bot,SEED030,RED,WHITE,lost,90.6,3,3,5,12,13,4,35,3,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 20:10:26,rl_bot,SEED031,RED,WHITE,lost,54.9,1,1,3,7,7,0,8,2,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:11:23,rl_bot,SEED032,RED,WHITE,lost,104.3,3,3,6,10,23,3,51,4,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 20:13:09,rl_bot,SEED033,RED,WHITE,lost,54.0,1,1,3,8,11,0,16,0,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 20:14:05,rl_bot,SEED034,RED,WHITE,lost,54.1,1,1,3,7,12,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:15:01,rl_bot,SEED035,RED,WHITE,lost,82.5,2,2,4,10,12,2,4,3,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 20:16:26,rl_bot,SEED036,RED,WHITE,lost,52.2,1,1,3,7,12,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:17:20,rl_bot,SEED037,RED,WHITE,lost,82.3,2,2,4,12,16,0,15,1,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 20:18:44,rl_bot,SEED038,RED,WHITE,error,211.5,3,3,5,11,12,3,24,3,0,"{""rl_play"": 11}",0,0,0.0,Error: timed out
2026-06-26 20:22:18,rl_bot,SEED039,RED,WHITE,lost,49.3,1,1,3,7,8,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:23:09,rl_bot,SEED040,RED,WHITE,lost,53.6,1,1,3,7,7,0,13,1,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:24:05,rl_bot,SEED041,RED,WHITE,lost,88.9,2,2,4,12,16,2,11,2,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 20:25:35,rl_bot,SEED042,RED,WHITE,error,177.9,2,2,3,6,9,2,17,2,0,"{""rl_play"": 6}",0,0,0.0,Error: timed out
2026-06-26 20:28:35,rl_bot,SEED043,RED,WHITE,lost,23.8,1,1,1,4,4,0,4,0,0,"{""rl_play"": 4}",0,0,0.0,
2026-06-26 20:29:01,rl_bot,SEED044,RED,WHITE,error,183.6,2,2,3,7,12,2,10,2,0,"{""rl_play"": 7}",0,0,0.0,Error: timed out
2026-06-26 20:32:07,rl_bot,SEED045,RED,WHITE,lost,86.5,2,2,4,12,15,0,12,1,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 20:33:35,rl_bot,SEED046,RED,WHITE,lost,57.1,1,1,3,9,12,0,16,0,0,"{""rl_play"": 9}",0,0,0.0,
2026-06-26 20:34:34,rl_bot,SEED047,RED,WHITE,lost,54.0,1,1,3,8,12,0,16,0,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 20:35:30,rl_bot,SEED048,RED,WHITE,lost,65.6,2,2,4,8,9,2,14,2,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 20:36:38,rl_bot,SEED049,RED,WHITE,lost,113.2,2,2,5,14,19,1,23,3,0,"{""rl_play"": 14}",0,0,0.0,
2026-06-26 20:38:33,rl_bot,SEED050,RED,WHITE,error,231.7,4,4,5,11,15,6,28,5,0,"{""rl_play"": 11}",0,0,0.0,Error: timed out
2026-06-26 20:42:27,rl_bot,SEED051,RED,WHITE,lost,63.0,1,1,3,10,12,0,10,0,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 20:43:32,rl_bot,SEED052,RED,WHITE,lost,65.9,2,2,4,7,13,2,19,3,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:44:40,rl_bot,SEED053,RED,WHITE,lost,36.1,1,1,2,5,8,0,10,0,0,"{""rl_play"": 5}",0,0,0.0,
2026-06-26 20:45:18,rl_bot,SEED054,RED,WHITE,lost,41.4,1,1,2,6,7,0,9,0,0,"{""rl_play"": 6}",0,0,0.0,
2026-06-26 20:46:01,rl_bot,SEED055,RED,WHITE,lost,87.2,2,2,4,10,15,2,10,3,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 20:47:31,rl_bot,SEED056,RED,WHITE,lost,115.1,4,4,7,13,19,5,43,2,0,"{""rl_play"": 13}",0,0,0.0,
2026-06-26 20:49:28,rl_bot,SEED057,RED,WHITE,lost,35.3,1,1,2,5,6,0,5,1,0,"{""rl_play"": 5}",0,0,0.0,
2026-06-26 20:50:05,rl_bot,SEED058,RED,WHITE,lost,83.2,2,2,4,11,16,0,12,2,0,"{""rl_play"": 11}",0,0,0.0,
2026-06-26 20:51:30,rl_bot,SEED059,RED,WHITE,lost,53.6,1,1,3,7,12,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:52:26,rl_bot,SEED060,RED,WHITE,lost,169.1,4,4,7,21,24,5,-14,5,0,"{""rl_play"": 21}",0,0,0.0,
2026-06-26 20:55:17,rl_bot,SEED061,RED,WHITE,lost,60.2,1,1,3,9,9,0,13,2,0,"{""rl_play"": 9}",0,0,0.0,
2026-06-26 20:56:19,rl_bot,SEED062,RED,WHITE,lost,51.4,1,1,3,7,12,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 20:57:13,rl_bot,SEED063,RED,WHITE,lost,95.7,2,2,5,12,18,1,22,2,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 20:58:50,rl_bot,SEED064,RED,WHITE,lost,111.3,2,2,5,18,20,1,9,2,0,"{""rl_play"": 18}",0,0,0.0,
2026-06-26 21:00:44,rl_bot,SEED065,RED,WHITE,lost,79.6,2,2,4,12,13,0,16,1,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 21:02:05,rl_bot,SEED066,RED,WHITE,lost,50.8,1,1,3,7,9,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:02:58,rl_bot,SEED067,RED,WHITE,lost,104.6,3,3,6,14,11,3,43,5,0,"{""rl_play"": 14}",0,0,0.0,
2026-06-26 21:04:45,rl_bot,SEED068,RED,WHITE,lost,47.4,1,1,3,7,7,0,10,1,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:05:34,rl_bot,SEED069,RED,WHITE,lost,50.9,1,1,3,6,12,0,13,1,0,"{""rl_play"": 6}",0,0,0.0,
2026-06-26 21:06:27,rl_bot,SEED070,RED,WHITE,lost,56.1,1,1,3,7,12,0,12,1,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:07:25,rl_bot,SEED071,RED,WHITE,error,231.8,4,4,6,10,17,5,36,4,0,"{""rl_play"": 10}",0,0,0.0,Error: timed out
2026-06-26 21:11:19,rl_bot,SEED072,RED,WHITE,lost,52.5,1,1,3,7,12,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:12:14,rl_bot,SEED073,RED,WHITE,lost,105.5,2,2,5,15,19,0,24,1,0,"{""rl_play"": 15}",0,0,0.0,
2026-06-26 21:14:01,rl_bot,SEED074,RED,WHITE,lost,75.9,2,2,4,8,14,2,13,3,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 21:15:19,rl_bot,SEED075,RED,WHITE,lost,55.5,1,1,3,7,12,0,11,1,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:16:17,rl_bot,SEED076,RED,WHITE,lost,61.0,1,1,3,9,12,0,12,0,0,"{""rl_play"": 9}",0,0,0.0,
2026-06-26 21:17:20,rl_bot,SEED077,RED,WHITE,error,199.7,3,3,4,8,14,2,20,2,0,"{""rl_play"": 8}",0,0,0.0,Error: timed out
2026-06-26 21:20:41,rl_bot,SEED078,RED,WHITE,lost,52.0,1,1,3,7,9,0,13,1,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:21:35,rl_bot,SEED079,RED,WHITE,lost,154.5,4,4,8,17,23,4,43,5,0,"{""rl_play"": 17}",0,0,0.0,
2026-06-26 21:24:12,rl_bot,SEED080,RED,WHITE,lost,133.6,3,3,7,13,26,2,21,5,0,"{""rl_play"": 13}",0,0,0.0,
2026-06-26 21:26:27,rl_bot,SEED081,RED,WHITE,lost,53.5,1,1,3,7,8,0,4,2,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:27:23,rl_bot,SEED082,RED,WHITE,lost,131.9,3,3,7,14,23,2,60,4,0,"{""rl_play"": 14}",0,0,0.0,
2026-06-26 21:29:37,rl_bot,SEED083,RED,WHITE,lost,123.7,4,4,6,13,19,6,25,4,0,"{""rl_play"": 13}",0,0,0.0,
2026-06-26 21:31:43,rl_bot,SEED084,RED,WHITE,lost,51.7,1,1,3,6,11,0,5,2,0,"{""rl_play"": 6}",0,0,0.0,
2026-06-26 21:32:36,rl_bot,SEED085,RED,WHITE,lost,75.3,2,2,4,11,11,0,21,0,0,"{""rl_play"": 11}",0,0,0.0,
2026-06-26 21:33:54,rl_bot,SEED086,RED,WHITE,lost,67.5,2,2,4,8,8,0,15,2,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 21:35:03,rl_bot,SEED087,RED,WHITE,lost,80.7,2,2,4,10,10,2,16,2,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 21:36:26,rl_bot,SEED088,RED,WHITE,lost,90.5,2,2,4,14,16,2,10,1,0,"{""rl_play"": 14}",0,0,0.0,
2026-06-26 21:37:58,rl_bot,SEED089,RED,WHITE,lost,47.5,1,1,3,7,10,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:38:48,rl_bot,SEED090,RED,WHITE,lost,53.4,1,1,3,7,9,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-26 21:39:43,rl_bot,SEED091,RED,WHITE,lost,73.6,2,2,4,10,14,0,17,1,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 21:40:59,rl_bot,SEED092,RED,WHITE,lost,69.3,1,1,3,11,12,0,12,0,0,"{""rl_play"": 11}",0,0,0.0,
2026-06-26 21:42:10,rl_bot,SEED093,RED,WHITE,lost,78.9,2,2,4,10,13,2,28,2,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-26 21:43:31,rl_bot,SEED094,RED,WHITE,lost,38.5,1,1,2,6,8,0,9,0,0,"{""rl_play"": 6}",0,0,0.0,
2026-06-26 21:44:12,rl_bot,SEED095,RED,WHITE,lost,81.6,2,2,4,12,16,0,15,1,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 21:45:35,rl_bot,SEED096,RED,WHITE,lost,81.9,2,2,4,12,15,0,21,0,0,"{""rl_play"": 12}",0,0,0.0,
2026-06-26 21:46:59,rl_bot,SEED097,RED,WHITE,error,202.3,3,3,5,6,14,3,19,4,0,"{""rl_play"": 6}",0,0,0.0,Error: timed out
2026-06-26 21:50:23,rl_bot,SEED098,RED,WHITE,lost,57.2,1,1,3,8,12,0,14,0,0,"{""rl_play"": 8}",0,0,0.0,
2026-06-26 21:51:23,rl_bot,SEED099,RED,WHITE,lost,131.1,3,3,6,17,22,3,20,3,0,"{""rl_play"": 17}",0,0,0.0,
2026-06-26 21:53:36,rl_bot,SEED100,RED,WHITE,error,170.4,2,2,3,3,9,2,14,2,0,"{""rl_play"": 3}",0,0,0.0,Error: timed out
2026-06-27 11:19:09,rl_bot,SEED005,RED,WHITE,lost,47.5,1,1,3,7,11,0,16,0,0,"{""rl_play"": 7}",0,0,0.0,
2026-06-27 11:19:59,rl_bot,SEED009,RED,WHITE,lost,62.1,1,1,3,10,8,0,4,1,0,"{""rl_play"": 10}",0,0,0.0,
2026-06-27 11:21:03,rl_bot,SEED018,RED,WHITE,lost,95.1,2,2,5,12,18,0,13,2,1,"{""rl_play"": 12}",0,0,0.0,
2026-06-27 11:22:40,rl_bot,SEED022,RED,WHITE,lost,54.5,1,1,3,7,11,0,13,1,0,"{""rl_play"": 7}",0,0,0.0,
